#AMS2017heliumrigidity(0000/00)
153.5 0.0001122 9.6e-6
167.5 8.904e-5 7.75e-6
183.5 7.036e-5 6.26e-6
201.5 5.58e-5 5.09e-6
222.0 4.189e-5 3.94e-6
246.0 3.17e-5 3.08e-6
275.0 2.37e-5 2.38e-6
310.5 1.704e-5 1.81e-6
354.5 1.223e-5 1.36e-6
410.0 8.224e-6 9.86e-7
483.0 5.256e-6 6.88e-7
584.0 3.122e-6 4.59e-7
732.5 1.75e-6 2.97e-7
976.0 8.675e-7 1.767e-7
1465.0 3.294e-7 8.07e-8
2400.0 9.659e-8 3.342e-8
