#AMS2017lithiumrigidity(0000/00)
62.55 0.0001857 1.41e-5
67.25 0.0001479 1.15e-5
72.3 0.0001182 9.5e-6
77.7 9.654e-5 7.94e-6
83.5 7.699e-5 6.52e-6
89.75 6.299e-5 5.47e-6
96.5 4.854e-5 4.39e-6
104.0 3.787e-5 3.56e-6
112.0 2.965e-5 2.92e-6
120.5 2.529e-5 2.53e-6
130.0 1.883e-5 1.97e-6
141.0 1.48e-5 1.59e-6
153.5 1.082e-5 1.25e-6
167.5 8.733e-6 1.028e-6
183.5 7.006e-6 8.51e-7
201.5 5.078e-6 6.56e-7
222.0 3.805e-6 5.2e-7
246.0 2.858e-6 4.11e-7
275.0 1.855e-6 2.93e-7
310.5 1.423e-6 2.34e-7
354.5 8.869e-7 1.613e-7
410.0 6.014e-7 1.176e-7
483.0 3.866e-7 8.33e-8
592.5 2.313e-7 5.53e-8
770.0 1.008e-7 2.93e-8
1090.0 4.419e-8 1.613e-8
2300.0 5.27e-9 3.07e-9
